timestamp,pageID,tenantID,access_type
1221324,141,2,read
1221872,363,4,read
1221932,346,4,read
1222013,290,3,read
1222275,397,4,read
1222477,260,3,read
1222502,433,5,read
1222707,251,3,read
1222804,60,1,read
1223107,260,3,read
1223200,72,1,read
1223326,456,5,read
1223381,256,3,read
1223401,335,4,read
1223434,446,5,read
1223761,449,5,read
1223800,35,1,read
1224037,343,4,read
1224234,211,3,update
1224677,142,2,read
1224816,452,5,read
1224821,338,4,read
1225126,462,5,read
1225133,269,3,read
1225228,18,1,read
1225391,227,3,read
1225407,290,3,read
1225618,329,4,read
1226522,380,4,update
1226532,115,2,read
1226563,460,5,read
1226635,346,4,read
1226691,322,4,read
1227021,271,3,update
1227663,447,5,read
1227755,449,5,update
1227772,420,5,read
1227781,245,3,read
1228005,232,3,read
1228335,81,1,read
1228452,122,2,read
1228577,220,3,read
1228906,25,1,read
1228982,284,3,read
1228995,40,1,read
1229185,461,5,update
1229234,49,1,read
1229252,117,2,read
1229318,231,3,read
1229765,447,5,read
1229854,217,3,read
1229913,461,5,read
1230480,465,5,read
1230557,136,2,read
1230871,33,1,read
1230887,378,4,read
1230976,443,5,update
1231001,153,2,read
1231826,248,3,read
1232808,148,2,read
1233731,244,3,read
1233958,64,1,read
1234056,323,4,read
1234137,420,5,read
1234410,64,1,read
1234793,469,5,read
1234807,332,4,read
1234873,87,1,read
1235058,451,5,read
1235067,457,5,read
1235253,153,2,read
1235294,46,1,update
1235322,357,4,read
1235514,154,2,read
1235528,78,1,update
1235752,145,2,read
1235774,446,5,read
1235788,35,1,read
1235848,255,3,read
1236324,36,1,read
1236366,161,2,read
1236555,34,1,read
1236568,192,2,read
1236758,439,5,read
1236949,253,3,update
1237012,366,4,read
1237176,265,3,read
1237194,148,2,read
1237300,170,2,read
1237309,273,3,read
1237646,50,1,read
1237871,247,3,read
1237921,265,3,read
1238161,148,2,read
1238211,249,3,read
1238250,42,1,read
1238376,342,4,update
1238387,188,2,read
1238468,444,5,read
1238863,30,1,read
1238952,51,1,read
1239206,351,4,read
1240089,469,5,read
1240299,331,4,read
1240388,266,3,update
1240490,363,4,read
1241056,38,1,read
1241165,331,4,read
1241351,342,4,update
1241725,411,5,read
1242068,320,4,read
1242079,226,3,read
1242362,39,1,read
1242524,22,1,read
1242813,165,2,read
1242816,163,2,read
1242852,57,1,read
1242996,73,1,read
1243091,359,4,read
1243420,29,1,read
1243690,134,2,read
1243827,343,4,read
1244408,377,4,read
1244715,35,1,read
1245927,306,4,read
1246269,216,3,read
1246593,355,4,read
1247020,343,4,read
1247310,412,5,read
1247435,251,3,read
1247455,401,5,read
1247549,449,5,read
1247646,371,4,read
1247780,344,4,read
1247782,342,4,read
1248167,360,4,read
1248210,150,2,read
1248702,178,2,read
1248909,139,2,read
1249107,65,1,read
1249222,458,5,read
1249275,355,4,read
1249360,487,5,read
1250561,9,1,read
1250582,259,3,update
1250606,245,3,read
1250755,40,1,read
1250771,248,3,update
1251101,265,3,read
1251243,332,4,read
1251340,221,3,read
1251427,321,4,read
1251512,331,4,read
1251589,134,2,read
1251730,236,3,read
1251772,340,4,read
1251891,489,5,read
1252233,142,2,read
1252515,138,2,read
1252620,132,2,read
1252915,479,5,read
1252999,449,5,read
1253289,32,1,read
1253560,478,5,read
1253576,170,2,read
1253623,20,1,read
1253758,135,2,read
1253761,66,1,read
1253764,360,4,read
1253981,371,4,read
1254185,47,1,read
1254494,146,2,update
1254548,268,3,read
1254700,340,4,read
1254766,151,2,read
1255218,453,5,read
1255223,380,4,read
1255252,42,1,update
1255434,48,1,read
1255558,341,4,read
1255713,455,5,read
1255731,242,3,read
1255811,336,4,read
1256241,452,5,update
1256341,120,2,read
1256905,331,4,read
1257045,178,2,read
1257175,71,1,read
1257311,229,3,read
1257354,432,5,update
1257407,13,1,read
1257575,45,1,read
1258216,247,3,read
1258393,324,4,read
1258714,231,3,read
1258833,329,4,read
1259032,173,2,read
1259070,53,1,read
1259309,147,2,read
1259334,350,4,read
1259580,447,5,read
1260064,160,2,read
1260407,443,5,read
1260447,366,4,read
1260599,429,5,read
1260950,467,5,read
1261161,127,2,update
1261233,236,3,read
1261471,52,1,read
1261806,49,1,read
1262446,247,3,read
1262616,177,2,read
1262639,21,1,read
1262651,447,5,read
1263233,263,3,read
1263305,125,2,read
1263365,446,5,read
1263476,121,2,read
1263492,259,3,read
1263513,262,3,read
1263989,342,4,read
1264067,426,5,read
1264107,134,2,read
1264200,345,4,update
1264264,254,3,read
1264319,464,5,read
1264654,158,2,read
1264942,260,3,read
1264946,426,5,read
1265230,53,1,read
1265390,340,4,read
1265424,323,4,read
1265458,125,2,read
1265503,438,5,read
1265979,445,5,read
1266227,172,2,read
1266642,240,3,read
1266765,322,4,read
1266787,80,1,read
1267177,42,1,read
1267858,236,3,read
1268106,308,4,read
1268234,135,2,update
1268416,371,4,read
1268567,272,3,read
1268638,354,4,read
1268673,437,5,read
1268701,339,4,read
1268995,33,1,read
1269177,278,3,read
1269233,464,5,read
1269390,222,3,read
1269748,468,5,read
1269790,183,2,read
1270463,315,4,read
1270572,46,1,update
1270944,24,1,read
1271199,470,5,read
1271240,245,3,update
1271483,459,5,read
1271660,54,1,read
1271871,5,1,read
1271972,71,1,read
1272075,244,3,read
1272180,237,3,read
1272507,447,5,read
1272656,46,1,read
1272799,150,2,read
1273085,233,3,read
1273361,308,4,read
1273485,252,3,read
1273841,262,3,read
1273854,372,4,read
1273925,252,3,read
1274036,275,3,read
1274048,336,4,read
1274085,459,5,read
1274146,150,2,read
1274354,146,2,read
1274654,229,3,read
1274678,457,5,read
1274696,130,2,read
1274758,477,5,read
1274762,238,3,read
1274973,152,2,read
1275126,173,2,read
1275178,171,2,read
1275368,122,2,read
1275398,452,5,read
1276105,257,3,read
1276182,190,2,update
1276372,371,4,read
1276417,76,1,read
1276687,352,4,read
1276799,161,2,read
1276860,159,2,read
1277340,239,3,update
1277425,9,1,read
1277725,269,3,read
1277997,426,5,read
1278106,354,4,read
1278187,240,3,read
1278414,426,5,update
1278444,442,5,read
1278633,129,2,read
1278893,41,1,update
1279254,445,5,read
1279529,40,1,read
1279751,350,4,read
1279821,251,3,read
1279869,418,5,read
1280154,47,1,read
1280511,333,4,read
1280981,470,5,read
1281085,452,5,read
1281136,233,3,read
1281415,129,2,read
1281523,39,1,read
1282374,61,1,update
1282462,451,5,read
1282555,428,5,read
1282650,458,5,read
1282681,257,3,read
1282688,222,3,read
1283239,431,5,read
1283796,350,4,read
1283808,351,4,read
1284094,244,3,read
1284146,257,3,read
1284212,56,1,read
1284538,57,1,read
1284761,50,1,read
1285164,268,3,read
1285596,428,5,update
1285745,464,5,read
1285909,126,2,read
1286026,275,3,update
1286092,438,5,read
1286244,481,5,update
1286266,58,1,read
1286363,360,4,read
1286402,126,2,read
1286526,247,3,read
1286651,329,4,read
1286766,259,3,update
1286826,450,5,read
1286875,156,2,read
1286906,334,4,update
1286950,241,3,read
1286957,233,3,read
1287009,270,3,read
1287073,363,4,read
1287150,427,5,read
1287537,184,2,read
1287578,261,3,read
1287668,332,4,read
1287777,244,3,read
1288204,84,1,read
1288229,244,3,read
1288261,114,2,read
1288870,51,1,read
1289103,58,1,read
1289120,69,1,read
1289207,379,4,read
1289532,477,5,read
1289536,34,1,read
1289907,445,5,read
1290058,464,5,read
1290073,232,3,read
1290092,77,1,read
1290127,463,5,read
1290240,333,4,update
1290346,456,5,read
1290373,338,4,read
1290415,249,3,read
1290523,170,2,read
1290788,188,2,read
1290936,380,4,read
1291016,153,2,read
1291027,50,1,read
1291216,47,1,read
1291618,78,1,read
1291791,48,1,read
1292418,216,3,read
1292423,432,5,read
1292556,457,5,read
1292641,388,4,read
1292862,45,1,update
1293203,137,2,read
1293239,47,1,read
1293279,234,3,read
1293311,80,1,read
1293390,67,1,read
1293607,263,3,read
1294467,456,5,update
1294881,490,5,read
1295318,256,3,read
1296278,469,5,read
1296357,260,3,read
1296439,128,2,read
1296462,260,3,read
1296517,455,5,read
1296758,157,2,read
1296818,457,5,read
1296882,455,5,read
1297201,131,2,read
1297533,142,2,read
1297594,211,3,read
1297601,323,4,read
1298525,142,2,read
1298854,164,2,read
1298883,57,1,read
1299072,254,3,update
1299116,374,4,update
1299259,23,1,read
1299375,431,5,read
1299749,269,3,read
1299882,336,4,read
1300178,143,2,read
1300575,160,2,read
1300796,151,2,read
1300809,129,2,read
1301130,379,4,update
1301416,374,4,read
1301580,234,3,read
1301750,472,5,update
1301983,57,1,read
1301988,166,2,update
1302045,224,3,read
1302342,152,2,read
1302501,214,3,read
1302557,157,2,read
1302848,442,5,read
1303655,321,4,read
1303951,241,3,read
1303959,257,3,read
1304014,50,1,read
1304271,61,1,read
1304384,346,4,read
1304569,56,1,read
1304676,341,4,read
1304863,342,4,read
1304948,432,5,read
1304994,68,1,read
1305078,367,4,read
1305083,271,3,read
1305246,268,3,read
1305419,471,5,read
1305438,366,4,read
1305449,200,3,read
1305959,134,2,update
1305990,129,2,read
1306113,370,4,read
1306156,48,1,read
1306406,222,3,read
1306416,248,3,read
1306455,179,2,read
1306535,248,3,read
1306638,391,4,read
1306718,233,3,read
1307319,151,2,read
1307469,373,4,read
1307477,237,3,read
1307507,470,5,read
1307574,452,5,read
1307754,355,4,read
1307882,429,5,read
1307883,125,2,read
1308069,63,1,read
1308163,44,1,read
1309300,39,1,read
1309654,339,4,read
1309808,471,5,read
1309841,26,1,read
1309935,341,4,read
1309960,219,3,read
1310155,154,2,update
1310365,346,4,read
1310546,237,3,read
1310703,247,3,read
1310861,466,5,read
1311269,418,5,read
1311282,118,2,read
1311405,117,2,read
1311412,366,4,read
1311493,381,4,read
1311606,370,4,read
1312292,441,5,read
1312527,133,2,read
1312677,81,1,read
1312769,357,4,read
1312807,235,3,read
1313380,340,4,read
1313395,189,2,read
1313546,455,5,read
1313549,230,3,read
1313913,154,2,read
1314157,139,2,read
1314219,49,1,read
1314254,270,3,read
1314838,202,3,read
1315184,450,5,read
1315184,440,5,read
1315191,63,1,read
1315225,160,2,read
1315399,342,4,read
1315520,388,4,read
1315522,356,4,read
1315611,363,4,read
1315958,408,5,read
1315974,330,4,read
1316213,441,5,read
1316302,359,4,read
1316486,446,5,read
1316835,424,5,read
1316858,275,3,read
1316924,353,4,update
1317030,20,1,read
1317249,68,1,read
1317646,376,4,read
1317858,302,4,read
1317909,13,1,read
1318258,343,4,read
1318547,473,5,read
1318826,52,1,read
1318971,149,2,read
1319689,471,5,read
1319717,152,2,read
1319759,64,1,read
1319850,260,3,read
1320413,127,2,update
1320420,484,5,read
1320561,459,5,read
1320634,475,5,read
1320729,56,1,read
1320755,257,3,read
1321083,459,5,read
1321486,447,5,read
1321674,256,3,read
1321903,330,4,read
1322119,457,5,read
1322121,73,1,read
1322187,67,1,read
1322460,432,5,read
1322693,312,4,read
1322814,440,5,read
1322845,320,4,read
1322882,150,2,read
1323454,387,4,read
1324494,58,1,read
1324606,158,2,read
1324773,483,5,read
1324880,83,1,read
1325282,344,4,read
1325422,445,5,read
1325524,37,1,read
1325592,413,5,read
1325777,258,3,read
1325972,463,5,read
1326228,152,2,read
1326411,34,1,read
1326529,136,2,read
1326563,331,4,read
1326564,282,3,read
1326806,326,4,read
1326847,164,2,read
1326904,252,3,read
1327046,444,5,read
1327074,429,5,update
1327177,345,4,read
1327251,56,1,read
1327337,426,5,update
1327585,243,3,read
1327766,140,2,read
1327907,30,1,read
1327939,464,5,update
1328323,268,3,read
1328471,59,1,read
1328771,171,2,read
1328872,159,2,read
1328873,169,2,read
1328925,440,5,read
1329368,137,2,read
1329416,224,3,read
1329754,347,4,read
1330455,151,2,read
1330486,288,3,read
1330579,430,5,read
1330765,17,1,read
1330984,51,1,read
1331050,76,1,read
1331248,329,4,read
1331387,61,1,read
1331832,264,3,update
1332261,359,4,read
1332289,5,1,read
1332320,69,1,read
1332551,330,4,read
1332645,75,1,read
1332865,32,1,read
1332891,226,3,read
1333409,240,3,read
1333461,448,5,read
1333536,270,3,read
1333567,345,4,read
1333593,261,3,read
1333750,409,5,read
1333752,328,4,read
1334010,239,3,read
1334192,376,4,read
1334194,276,3,read
1334294,222,3,read
1334943,326,4,read
1335043,230,3,read
1335152,258,3,read
1335342,198,2,read
1335481,358,4,read
1335511,382,4,read
1335633,433,5,read
1335662,368,4,read
1335769,472,5,read
1335910,389,4,read
1336091,344,4,read
1336112,282,3,read
1336339,259,3,update
1336419,353,4,read
1336516,478,5,read
1337223,150,2,read
1337258,166,2,read
1337526,479,5,read
1337571,136,2,read
1337856,454,5,read
1338054,207,3,read
1338266,250,3,update
1338388,438,5,read
1338659,40,1,read
1338822,90,1,read
1339014,304,4,read
1339061,416,5,read
1339116,31,1,read
1339148,152,2,read
1339360,306,4,read
1339503,447,5,read
1339692,321,4,read
1339829,336,4,read
1339897,255,3,read
1339958,317,4,read
1340359,269,3,read
1340736,174,2,read
1340775,49,1,read
1340870,150,2,update
1340950,52,1,update
1341070,259,3,update
1341071,453,5,read
1341226,262,3,read
1341653,152,2,update
1341686,248,3,read
1341725,449,5,read
1341931,50,1,read
1342559,232,3,read
1342641,415,5,read
1342763,254,3,read
1343038,443,5,read
1343390,54,1,read
1343554,35,1,read
1343601,181,2,update
1343696,333,4,read
1344197,154,2,read
1344219,149,2,read
1344343,314,4,update
1344521,32,1,read
1344612,258,3,read
1344881,131,2,read
1345041,30,1,read
1345368,276,3,read
1345383,349,4,read
1345710,22,1,read
1345740,162,2,read
1346112,152,2,read
1346165,44,1,update
1347172,68,1,read
1347310,434,5,read
1347808,466,5,read
1347841,340,4,read
1348027,204,3,update
1348210,134,2,update
1348272,457,5,read
1348458,357,4,read
1348460,430,5,read
1348609,130,2,read
1348675,230,3,read
1348676,467,5,read
1349060,415,5,read
1349087,430,5,read
1349151,28,1,read
1349472,137,2,update
1349675,248,3,read
1349710,55,1,read
1349808,58,1,read
1350427,50,1,read
1350657,25,1,read
1350801,239,3,read
1350952,137,2,read
1351428,446,5,read
1351471,258,3,read
1351602,262,3,read
1352114,167,2,read
1352289,316,4,read
1352363,233,3,read
1352370,249,3,read
1352599,252,3,read
1352632,437,5,read
1352681,345,4,update
1353415,358,4,read
1353448,472,5,read
1353748,91,1,update
1354304,145,2,read
1354508,389,4,read
1354677,433,5,read
1354818,356,4,read
1354917,336,4,read
1355132,432,5,read
1355225,114,2,read
1355318,267,3,read
1355479,430,5,read
1355552,148,2,read
1355894,472,5,update
1356214,434,5,read
1356428,139,2,read
1356484,446,5,read
1357131,314,4,update
1357668,446,5,read
1357807,216,3,read
1357960,351,4,read
1358044,40,1,update
1358124,447,5,read
1358467,256,3,read
1358691,79,1,read
1358891,47,1,read
1359107,373,4,read
1359133,170,2,read
1359470,360,4,read
1359610,345,4,read
1360127,269,3,update
1360489,150,2,read
1360650,431,5,read
1360823,23,1,read
1360835,368,4,read
1360874,410,5,read
1361115,353,4,read
1361162,40,1,read
1361179,150,2,read
1361395,122,2,read
1361758,262,3,read
1361876,59,1,read
1363245,191,2,read
1363551,460,5,read
1363613,355,4,read
1363714,359,4,read
1363861,161,2,update
1364351,432,5,read
1364780,238,3,read
1364781,448,5,update
1364852,282,3,read
1364876,39,1,read
1364933,124,2,read
1365154,233,3,read
1365243,461,5,read
1365346,142,2,read
1365589,326,4,read
1365805,172,2,update
1365807,163,2,read
1366068,148,2,read
1366645,254,3,read
1366912,133,2,read
1367019,271,3,read
1367135,341,4,read
1367267,343,4,read
1367866,271,3,read
1367946,146,2,read
1368401,68,1,read
1368459,43,1,update
1368733,123,2,read
1368750,80,1,read
1368762,271,3,read
1368798,416,5,read
1369036,291,3,read
1369168,234,3,read
1369265,445,5,read
1369286,447,5,read
1369401,217,3,read
1369894,363,4,read
1370225,111,2,read
1370309,161,2,read
1370391,434,5,update
1370515,32,1,read
1370576,11,1,read
1370605,453,5,read
1370840,226,3,read
1370906,261,3,read
1371157,437,5,read
1371241,244,3,read
1371306,464,5,read
1371311,127,2,read
1371337,175,2,read
1371409,132,2,read
1371611,342,4,update
1371704,192,2,read
1371829,351,4,update
1371835,464,5,read
1371908,379,4,read
1371962,431,5,read
1372572,86,1,read
1374076,177,2,read
1374297,159,2,update
1374328,365,4,read
1374991,259,3,read
1375060,14,1,read
1375105,225,3,read
1375178,348,4,read
1375328,363,4,update
1375527,214,3,read
1375675,45,1,read
1375782,68,1,read
1376149,369,4,read
1376156,312,4,read
1376189,180,2,read
1376525,253,3,read
1376638,59,1,read
1376719,417,5,read
1377159,341,4,read
1377533,322,4,read
1377605,323,4,read
1377736,456,5,read
1377987,148,2,update
1377992,445,5,read
1378204,337,4,read
1378821,357,4,read
1379032,341,4,read
1379065,44,1,read
1379135,142,2,read
1379146,128,2,read
1379254,158,2,read
1379306,324,4,read
1379359,52,1,read
1379390,42,1,read
1379841,55,1,read
1379847,319,4,update
1379924,335,4,read
1379956,268,3,read
1380503,406,5,read
1380639,230,3,read
1380894,249,3,read
1380926,112,2,read
1381141,226,3,update
1381207,447,5,read
1381316,367,4,update
1381361,354,4,read
1381512,152,2,read
1381600,147,2,read
1381882,120,2,read
1381906,252,3,read
1382452,138,2,read
1382604,489,5,read
1383063,317,4,read
1383100,247,3,read
1383269,260,3,read
1383315,244,3,read
1383697,84,1,read
1383761,459,5,read
1383790,253,3,read
1384072,387,4,read
1384128,346,4,read
1384158,132,2,read
1384200,60,1,read
1384363,357,4,read
1384465,104,2,read
1384618,449,5,read
1385022,242,3,read
1385109,232,3,read
1385368,152,2,read
1386061,64,1,read
1386104,223,3,read
1386286,418,5,read
1386520,455,5,read
1386538,56,1,update
1386573,365,4,update
1386718,457,5,read
1386741,266,3,read
1386948,145,2,read
1387375,450,5,read
1387413,267,3,read
1387691,457,5,read
1387846,111,2,read
1387978,372,4,read
1388328,466,5,read
1388408,240,3,update
1388447,449,5,read
1388623,284,3,read
1388765,440,5,read
1390139,233,3,read
1390144,377,4,read
1390316,489,5,read
1390632,235,3,read
1390991,241,3,read
1391242,274,3,read
1391379,59,1,read
1391380,227,3,read
1391390,64,1,read
1391489,175,2,read
1392749,354,4,read
1392812,308,4,read
1392820,327,4,read
1392871,430,5,read
1392913,453,5,read
1393117,431,5,read
1393393,32,1,read
1393551,171,2,read
1393596,445,5,read
1393743,77,1,read
1393769,20,1,read
1394260,229,3,read
1394385,243,3,read
1394784,450,5,read
1395088,443,5,read
1395549,446,5,read
1395737,477,5,read
1395774,76,1,update
1395959,39,1,read
1396053,352,4,read
1396329,33,1,read
1396390,485,5,read
1396558,358,4,read
1396585,223,3,update
1396995,237,3,read
1397163,22,1,read
1397673,332,4,update
1398138,355,4,read
1398781,41,1,read
1399035,140,2,read
1399079,361,4,read
1399670,159,2,read
1399864,130,2,read
1400057,31,1,read
1400313,455,5,read
1400623,128,2,read
1400941,137,2,update
1401247,359,4,read
1401262,131,2,read
1401957,448,5,read
1401977,245,3,read
1402130,467,5,read
1402369,365,4,read
1402456,246,3,read
1402715,43,1,read
1402833,253,3,read
1402945,223,3,read
1403041,362,4,read
1403771,325,4,read
1403813,445,5,read
1404540,268,3,read
1404603,38,1,read
1404975,257,3,read
1404975,459,5,read
1405046,345,4,read
1405132,159,2,read
1405353,461,5,read
1405637,420,5,read
1406149,251,3,read
1406161,145,2,read
1406429,365,4,read
1406596,350,4,read
1406916,442,5,update
1406960,129,2,update
1407036,22,1,update
1407086,450,5,update
1407281,446,5,update
1407299,64,1,read
1407601,53,1,read
1407754,231,3,read
1407852,69,1,read
1408052,182,2,read
1408213,34,1,read
1408367,119,2,read
1408469,48,1,read
1408795,52,1,read
1408883,341,4,read
1408933,447,5,read
1409047,284,3,read
1409168,183,2,update
1409176,347,4,read
1409241,253,3,read
1409435,462,5,read
1409573,272,3,read
1409661,451,5,update
1410420,255,3,read
1410640,151,2,read
1410769,157,2,read
1410785,160,2,read
1410870,288,3,read
1411113,62,1,update
1411301,153,2,read
1411554,233,3,read
1411598,332,4,read
1412265,352,4,read
1412784,27,1,read
1412896,344,4,read
1412924,30,1,read
1413015,130,2,read
1413055,119,2,read
1413629,337,4,read
1413795,335,4,read
1413828,465,5,read
1414180,64,1,read
1414411,344,4,read
1414548,482,5,read
1414730,354,4,read
1414820,370,4,read
1415120,460,5,read
1415438,446,5,read
1415595,450,5,read
1415846,347,4,read
1415859,441,5,read
1416536,343,4,read
1416731,419,5,read
1417248,73,1,read
1417656,40,1,read
1417944,471,5,update
1418208,229,3,read
1419469,332,4,read
1419511,46,1,read
1419520,356,4,read
1420287,350,4,read
1421318,318,4,read
1421397,53,1,read
1421493,429,5,read
1421542,459,5,read
1422046,88,1,read
1422170,55,1,read
1422179,352,4,read
1422292,332,4,read
1422408,429,5,read
1422661,473,5,read
1422747,118,2,read
1423043,457,5,read
1423427,448,5,read
1423576,246,3,read
1423890,165,2,read
1424423,402,5,read
1424474,51,1,read
1424474,362,4,update
1424619,458,5,read
1425200,124,2,read
1425260,461,5,read
1425266,443,5,read
1425591,161,2,read
1425778,36,1,read
1426061,72,1,read
1426374,280,3,read
1426829,426,5,read
1426856,148,2,read
1426918,486,5,read
1426936,77,1,read
1427358,42,1,read
1427936,353,4,read
1428014,380,4,read
1428224,45,1,read
1428260,193,2,read
1428331,32,1,read
1428371,237,3,read
1429476,25,1,read
1430290,466,5,read
1430422,422,5,read
1430428,170,2,read
1430522,335,4,read
1430608,191,2,read
1430690,440,5,update
1430916,165,2,read
1431121,253,3,read
1431199,213,3,read
1431302,166,2,read
1431555,261,3,update
1431679,339,4,read
1431764,47,1,read
1431817,329,4,read
1431842,366,4,read
1432042,432,5,update
1432234,177,2,read
1432453,341,4,update
1432573,132,2,read
1433142,40,1,read
1433716,444,5,read
1433875,478,5,read
1433896,430,5,update
1434181,44,1,read
1434476,445,5,read
1434691,241,3,read
1434793,184,2,read
1435048,339,4,read
1435102,113,2,update
1435181,242,3,read
1435651,59,1,read
1435815,54,1,read
1435923,268,3,read
1436162,151,2,read
1436661,60,1,read
1436833,335,4,update
1437015,352,4,read
1437090,264,3,update
1437260,456,5,read
1437397,362,4,read
1437479,40,1,read
1437482,366,4,read
1437540,151,2,read
1437758,469,5,update
1437894,247,3,read
1438014,230,3,read
1438191,449,5,read
1438429,52,1,update
1438497,450,5,read
1438972,147,2,read
1438979,289,3,read
1439060,253,3,read
1439151,235,3,read
1439263,50,1,read
1439308,244,3,read
1439603,368,4,read
1440035,467,5,read
1440118,364,4,read
1440222,369,4,read
1440458,22,1,update
1440604,340,4,read
1440707,234,3,read
1440797,227,3,read
1440915,167,2,read
1441057,432,5,read
1441166,309,4,read
1441444,246,3,read
1441583,30,1,read
1441601,154,2,read
1441601,458,5,update
1441610,264,3,update
1441722,428,5,read
1441899,349,4,read
1442012,151,2,read
1442190,233,3,read
1442191,453,5,read
1442433,283,3,read
1442468,420,5,read
1442724,118,2,read
1443085,30,1,read
1443321,10,1,read
1443483,47,1,read
1443766,49,1,read
1443940,353,4,read
1444315,111,2,read
1444358,215,3,read
1444494,341,4,update
1445299,466,5,read
1445352,364,4,read
1445356,346,4,read
1445442,155,2,read
1445649,133,2,update
1445753,230,3,read
1445952,35,1,read
1446175,245,3,read
1446381,26,1,read
1446559,263,3,read
1446743,440,5,read
1447118,25,1,read
1447525,257,3,read
1447880,174,2,read
1447887,235,3,read
1448215,330,4,read
1448408,44,1,read
1448421,236,3,read
1448711,38,1,read
1448972,341,4,update
1448994,441,5,read
1449074,337,4,read
1449143,55,1,update
1449280,243,3,read
1449342,353,4,read
1449588,336,4,read
1449642,438,5,read
1450059,71,1,read
1450143,347,4,read
1450314,272,3,read
1450585,456,5,read
1450658,40,1,read
1451345,117,2,read
1451628,202,3,read
1451780,320,4,read
1452210,243,3,read
1452461,468,5,read
1452511,113,2,read
1453048,460,5,read
1453321,71,1,read
1453687,260,3,read
1453953,314,4,read
1453985,256,3,read
1454158,370,4,read
1454269,55,1,read
1454339,441,5,read
1454340,39,1,read
1454388,463,5,read
1455233,118,2,read
1455268,436,5,read
1455302,355,4,read
1455312,34,1,update
1455501,379,4,read
1455978,161,2,read
1456046,76,1,read
1457607,226,3,update
1457626,251,3,read
1457705,131,2,read
1457749,66,1,read
1457781,179,2,read
1457867,442,5,update
1458328,70,1,read
1458901,344,4,read
1458997,259,3,read
1459199,465,5,update
1459656,341,4,update
1459712,269,3,read
1459778,460,5,read
1460132,134,2,read
1460562,28,1,read
1460570,215,3,read
1460746,453,5,update
1460819,246,3,read
1461271,44,1,read
1461324,454,5,read
1461503,151,2,read
1461602,436,5,read
1461663,163,2,read
1462015,164,2,read
1462085,64,1,read
1462207,350,4,read
1462260,261,3,read
1462468,428,5,update
1462669,138,2,read
1463106,373,4,read
1463349,135,2,read
1463721,435,5,update
1464295,231,3,update
1464405,391,4,read
1464565,260,3,read
1464580,36,1,read
1465189,133,2,update
1465509,49,1,update
1465682,273,3,read
1466215,214,3,update
1466259,68,1,read
1466476,49,1,read
1466556,296,3,read
1466586,267,3,read
1466812,259,3,read
1466822,429,5,read
1466841,28,1,read
1466958,361,4,read
1467046,352,4,read
1467246,46,1,read
1467331,365,4,update
1467714,467,5,read
1467737,337,4,read
1468327,470,5,read
1468502,423,5,update
1469214,37,1,read
1469464,160,2,read
1469746,235,3,read
1469789,355,4,update
1469900,44,1,update
1469992,447,5,read
1470233,152,2,read
1470267,131,2,read
1470499,328,4,read
1471141,346,4,read
1471383,142,2,read
1471733,475,5,read
1471936,456,5,read
1472084,27,1,read
1472334,30,1,read
1472389,422,5,read
1472408,378,4,read
1472527,229,3,read
1472553,87,1,update
1472608,138,2,read
1472866,159,2,read
1473032,54,1,read
1473217,455,5,read
1473345,445,5,read
1473479,343,4,update
1473668,219,3,read
1473791,475,5,read
1473848,222,3,read
1473999,55,1,read
1474009,350,4,read
1474040,468,5,read
1474216,49,1,read
1474229,435,5,read
1474514,128,2,read
1474559,359,4,read
1474574,353,4,read
1475340,51,1,read
1475366,422,5,read
1475951,324,4,read
1475990,246,3,read
1476378,261,3,read
1476720,46,1,read
1476757,427,5,read
1477065,87,1,read
1477357,44,1,read
1477617,80,1,read
1477672,230,3,read
1477707,155,2,read
1477819,377,4,read
1477846,360,4,read
1477971,233,3,read
1478263,453,5,read
1478477,144,2,read
1478518,255,3,read
1478630,342,4,read
1478891,151,2,update
1478948,443,5,read
1479123,168,2,read
1479427,346,4,update
1479511,380,4,read
1480096,364,4,read
1480141,354,4,read
1480801,364,4,read
1480885,249,3,update
1480975,259,3,read
1481032,36,1,read
1481184,46,1,read
1481240,54,1,read
1481808,67,1,read
1482212,464,5,read
1482342,431,5,read
1482736,41,1,read
1482770,365,4,read
1482952,166,2,read
1483100,45,1,read
1483181,143,2,update
1483410,163,2,read
1483889,451,5,read
1484229,65,1,update
1484451,32,1,read
1484698,149,2,read
1484971,305,4,read
1485142,39,1,read
1485194,242,3,read
1485356,30,1,read
1485366,482,5,read
1485457,374,4,read
1485922,56,1,read
1485956,249,3,read
1486077,343,4,read
1486220,419,5,read
1486581,433,5,read
1486642,94,1,read
1486712,237,3,read
1486715,462,5,read
1486828,466,5,read
1486876,252,3,read
1487131,458,5,read
1487283,370,4,read
1487504,384,4,read
1487575,369,4,read
1487714,6,1,read
1487835,342,4,read
1487915,235,3,read
1488632,77,1,read
1488951,227,3,read
1489394,258,3,read
1489416,468,5,update
1489738,125,2,update
1489744,232,3,read
1489920,254,3,read
1490269,272,3,read
1490438,463,5,read
1490682,133,2,read
1490787,316,4,read
1490952,359,4,read
1491243,258,3,read
1491473,90,1,read
1492131,178,2,read
1492244,32,1,read
1492649,459,5,read
1492664,362,4,read
1492741,346,4,read
1493221,280,3,read
1493479,57,1,read
1493508,332,4,read
1493511,142,2,read
1493544,447,5,read
1493734,384,4,read
1494038,168,2,read
